Date,Close,fng,Price_Range_Pct,MA_5,MA_20,Upper_BB,Middle_BB,Lower_BB,RSI,MACD,OBV
2021-07-23,148.55999755859375,14.56665,0.012199274920559675,145.8719970703125,142.84350051879883,152.28567710219406,142.84350051879883,133.4013239354036,67.43452600901563,4.164076349424278,457050900.0
2021-07-26,148.99000549316406,15.35,0.014365716742669026,147.17999877929688,143.63750076293945,152.31163781902094,143.63750076293945,134.96336370685796,68.06223531854071,4.163888028828296,529485000.0
2021-07-27,146.77000427246094,13.68335,0.02454401677811968,147.3040008544922,144.23700103759765,151.987775109896,144.23700103759765,136.4862269652993,61.47420602522992,3.939194654301531,424666400.0
2021-07-28,144.97999572753906,13.73335,0.030591865266607857,147.22000122070312,144.66950073242188,151.52023468632046,144.66950073242188,137.8187667785233,56.7079250132261,3.575469025042622,305735200.0
2021-07-29,145.63999938964844,15.21665,0.013615323709050995,146.98800048828124,145.10350036621094,150.97548869240072,145.10350036621094,139.23151204002116,58.000936106469894,3.3024025817169615,362434700.0
2021-07-30,145.86000061035156,13.23335,0.015376098806098611,146.4480010986328,145.53300018310546,150.17886854604805,145.53300018310546,140.88713182016286,58.44645421977884,3.068377373563834,432875300.0
2021-08-02,145.52000427246094,12.18335,0.011615174509106638,145.75400085449218,145.81100006103514,149.69215190737802,145.81100006103514,141.92984821469227,57.43250238261377,2.8229348117481834,369995300.0
2021-08-03,147.36000061035156,14.9,0.01961457141649201,145.87200012207032,146.0779998779297,149.59705298523363,146.0779998779297,142.55894677062577,61.341223338304744,2.7452466456930154,434781900.0
2021-08-04,146.9499969482422,13.66665,0.01025323869782967,146.26600036621093,146.19699935913087,149.66461507250483,146.19699935913087,142.7293836457569,60.01871416166825,2.620388142026343,378413600.0
2021-08-05,147.05999755859375,16.26665,0.011362077952710211,146.55,146.38799896240235,149.59402859040406,146.38799896240235,143.18196933440063,60.26622721500857,2.5014775323778906,424811300.0
2021-08-06,146.13999938964844,16.26665,0.010112713808103559,146.6059997558594,146.4394989013672,149.59444134154384,146.4394989013672,143.28455646119053,57.0832981531661,2.306416915530889,370684500.0
2021-08-09,146.08999633789062,16.0,0.00807108550213576,146.71999816894532,146.5189987182617,149.55222804160402,146.5189987182617,143.4857693949194,56.907377932304115,2.1233188450343903,321775800.0
2021-08-10,145.60000610351562,17.13335,0.016457276850112515,146.3679992675781,146.5169990539551,149.55259547880866,146.5169990539551,143.48140262910152,55.114909965097944,1.916581034979771,252752700.0
2021-08-11,145.86000061035156,17.8,0.008147911102641552,146.15,146.35249938964844,149.1464933265034,146.35249938964844,143.5585054527935,55.9085052539475,1.7535058904967684,301246200.0
2021-08-12,148.88999938964844,19.48335,0.021957771805590987,146.51600036621093,146.3729995727539,149.234337407685,146.3729995727539,143.51166173782283,63.91566738486409,1.847466795127815,373528800.0
2021-08-13,149.10000610351562,20.71665,0.007853917965751562,147.10800170898438,146.50849990844728,149.60705892300928,146.50849990844728,143.40994089388528,64.39824877532257,1.9167818081799908,432903800.0
2021-08-16,151.1199951171875,23.38335,0.031775962259611656,148.11400146484374,146.94199981689454,150.07381520747515,146.94199981689454,143.81018442631392,68.73014699660568,2.110383499745325,536199800.0
2021-08-17,150.19000244140625,18.36665,0.01724020775842867,149.03200073242186,147.1440002441406,150.55420558758303,147.1440002441406,143.7337949006982,64.81967706930116,2.1638283323938197,443970100.0
2021-08-18,146.36000061035156,10.2964,0.030507391395978505,149.1320007324219,147.19200057983397,150.52890090986523,147.19200057983397,143.85510024980272,51.75885591913338,1.8755148405967361,357644100.0
2021-08-19,146.6999969482422,9.55645,0.02413293821594948,148.69400024414062,147.1870002746582,150.5265339101576,147.1870002746582,143.8474666391588,52.670562116505195,1.6553770282159803,444604400.0
2021-08-20,148.19000244140625,12.21665,0.011665770430156269,148.51199951171876,147.16850051879882,150.48139869105364,147.16850051879882,143.855602346544,56.546365427900255,1.5829005247715884,505154000.0
2021-08-23,149.7100067138672,14.08335,0.015508078279410234,148.2300018310547,147.204500579834,150.6101407481024,147.204500579834,143.79886041156558,60.13298811329024,1.6293320891095107,565285800.0
2021-08-24,149.6199951171875,16.98335,0.01144199898819269,148.11600036621093,147.3470001220703,150.90316741866323,147.3470001220703,143.7908328254774,59.81811855661498,1.6399617960310593,516679400.0
2021-08-25,148.36000061035156,19.45,0.016821335782181774,148.51600036621093,147.51600036621093,150.92433919156127,147.51600036621093,144.1076615408606,55.441789243998294,1.5290885083612409,457688100.0
2021-08-26,147.5399932861328,16.86665,0.010852716846052145,148.68399963378906,147.61100006103516,150.90901658306086,147.61100006103516,144.31298353900945,52.73763382322326,1.3593827726895427,409090900.0
2021-08-27,148.60000610351562,22.38335,0.013018702363487997,148.76600036621093,147.74800033569335,150.97046266343048,147.74800033569335,144.52553800795621,55.74272173887347,1.2954903239323983,464893300.0
2021-08-30,153.1199951171875,23.93335,0.032751710622902684,149.447998046875,148.12799987792968,151.94710149221203,148.12799987792968,144.30889826364734,65.74460260738107,1.5912376392568035,555850000.0
2021-08-31,151.8300018310547,23.61665,0.009891325359635036,149.88999938964844,148.35149993896485,152.4756637509694,148.35149993896485,144.2273361269603,61.47460642826501,1.7019092892439005,469396900.0
2021-09-01,152.50999450683594,21.56665,0.017274091199493764,150.71999816894532,148.62949981689454,153.07532535410706,148.62949981689454,144.183674279682,62.844515613313575,1.8234672992477385,549710600.0
2021-09-02,153.64999389648438,22.08335,0.015077711040751193,151.94199829101564,148.95899963378906,153.8456640260801,148.95899963378906,144.07233524149802,65.0859692045758,1.988864924501911,620826100.0
2021-09-03,154.3000030517578,22.03335,0.010015664671823389,153.08199768066407,149.36699981689452,154.5947663870571,149.36699981689452,144.13923324673195,66.33309304331108,2.1476374133752643,678634800.0
2021-09-07,156.69000244140625,20.85,0.018519681838939577,153.7959991455078,149.89700012207032,155.79475097689436,149.89700012207032,143.99924926724628,70.50488534764222,2.438212535018664,760913100.0
2021-09-08,155.11000061035156,19.28335,0.01949291401373719,154.45199890136718,150.37249984741212,156.34085879183232,150.37249984741212,144.4041409029919,64.78922118467509,2.5120451761648894,686492900.0
2021-09-09,154.07000732421875,16.9,0.013891591650913776,154.76400146484374,150.78300018310546,156.5803313641194,150.78300018310546,144.98566900209153,61.26841769939093,2.4583015396943324,629187200.0
2021-09-10,148.97000122070312,10.3,0.04374192760836693,153.8280029296875,150.7870002746582,156.57920947893834,150.7870002746582,144.99479107037806,47.606048812760534,1.9813417759148138,488294000.0
2021-09-13,149.5500030517578,14.13335,0.017725539948183128,152.8780029296875,150.80950012207032,156.57877261111065,150.80950012207032,145.04022763302999,48.998923474531196,1.6313439101783445,590698300.0
2021-09-14,148.1199951171875,12.4,0.027668796097322552,151.16400146484375,150.6595001220703,156.54353879110266,150.6595001220703,144.77546145303796,45.76827853037311,1.2244635372831283,481402000.0
2021-09-15,149.02999877929688,15.6,0.02066510079880625,149.9480010986328,150.60149993896485,156.52563905654887,150.60149993896485,144.67736082138083,48.112790132771174,0.9643215026499377,564683300.0
2021-09-16,148.7899932861328,15.75,0.011789274934098561,148.89199829101562,150.7229995727539,156.3882112722561,150.7229995727539,145.05778787325173,47.529181036666465,0.7303713620706844,496649200.0
2021-09-17,146.05999755859375,8.96665,0.020561837567419812,148.30999755859375,150.69099960327148,156.4531463509215,150.69099960327148,144.92885285562147,41.380490786749895,0.3209763350659216,366780400.0
2021-09-20,142.94000244140625,5.55,0.024826091722298108,146.98799743652344,150.4284996032715,157.03843940491515,150.4284996032715,143.81855980162783,35.69682531330428,-0.25232110381674033,243301500.0
2021-09-21,143.42999267578125,5.725,0.012645087312124891,146.04999694824218,150.1144989013672,157.39388705248,150.1144989013672,142.8351107502544,37.15668182988891,-0.659522769671355,319135500.0
2021-09-22,145.85000610351562,10.01665,0.018899243926721897,145.41399841308595,149.9259994506836,157.43836503344085,149.9259994506836,142.41363386792636,43.927521716938685,-0.777989980653615,395539800.0
2021-09-23,146.8300018310547,12.25,0.00981931470397948,145.02200012207032,149.84949951171876,157.454681788622,149.84949951171876,142.24431723481553,46.44394173475763,-0.7837638915550826,460378000.0
2021-09-24,146.9199981689453,11.91665,0.01311275308313222,145.19400024414062,149.81849975585936,157.46602127251725,149.81849975585936,142.17097823920147,46.68059039518366,-0.772176633636974,513855900.0
2021-09-27,145.3699951171875,12.38335,0.014710932643780546,145.67999877929688,149.65699920654296,157.53361961036626,149.65699920654296,141.78037880271967,43.144575811285776,-0.8779455310363744,439705200.0
2021-09-28,141.91000366210938,6.23335,0.02136123950152705,145.3760009765625,149.09649963378905,157.48632858075635,149.09649963378905,140.70667068682175,36.4983111287519,-1.226818537882167,330732900.0
2021-09-29,142.8300018310547,6.24165,0.016986019149367766,144.77200012207032,148.64649963378906,157.36077653145531,148.64649963378906,139.9322227361228,39.18110067614586,-1.4127810848924298,405334900.0
2021-09-30,141.5,4.98335,0.021578769486926153,143.70599975585938,148.09599990844725,157.14893285502035,148.09599990844725,139.04306696187416,36.76306344887765,-1.6484751799288517,316278200.0
2021-10-01,142.64999389648438,9.16665,0.026849878241525026,142.85199890136718,147.54599990844727,156.51862613423904,147.54599990844727,138.5733736826555,40.1995809349096,-1.7226123489138558,410917800.0
2021-10-04,139.13999938964844,4.75,0.027793472023704514,141.6059997558594,146.7879997253418,155.91042382915637,146.7879997253418,137.6655756215272,34.10717217854757,-2.0410656773087794,312595800.0
2021-10-05,141.11000061035156,9.38335,0.020646675527972787,141.4459991455078,146.00899963378907,154.23270075867566,146.00899963378907,137.78529850890249,39.63666706630896,-2.110155046025824,393456900.0
2021-10-06,142.0,10.03335,0.027102593720604102,141.27999877929688,145.35349960327147,152.60327966125385,145.35349960327147,138.1037195452891,42.00449189172514,-2.06924044005126,476678000.0
2021-10-07,143.2899932861328,12.3,0.010485111321112933,141.63799743652345,144.8144989013672,150.90164389362698,144.8144989013672,138.7273539091074,45.35063058609723,-1.910698302116998,538410700.0
2021-10-08,142.89999389648438,12.63335,0.011247622932149611,141.68799743652343,144.51099853515626,150.33888925523385,144.51099853515626,138.68310781507867,44.51442793961281,-1.7958210991818646,479637500.0
2021-10-11,142.80999755859375,12.95,0.02108666556482776,142.4219970703125,144.17399826049805,149.5601286957447,144.17399826049805,138.7878678252514,44.31138442602365,-1.6925315899426892,415185300.0
2021-10-12,141.50999450683594,11.35,0.015429775743840687,142.5019958496094,143.84349822998047,149.027963963892,143.84349822998047,138.65903249606893,41.37551994024173,-1.6960225986283604,342149400.0
2021-10-13,140.91000366210938,12.05,0.015576301774844281,142.28399658203125,143.4374984741211,148.18728396668843,143.4374984741211,138.68771298155377,40.05641984416178,-1.7272923440596912,263386700.0
2021-10-14,143.75999450683594,15.91665,0.01667729481245197,142.37799682617188,143.18599853515624,147.26011364692275,143.18599853515624,139.11188342338974,48.4616285826377,-1.5047574921082116,333293800.0
2021-10-15,144.83999633789062,21.81665,0.009668215541082036,142.76599731445313,143.1249984741211,147.05929607128692,143.1249984741211,139.19070087695528,51.251187732917266,-1.2271045988756555,401234100.0
2021-10-18,146.5500030517578,23.28335,0.025653487306165776,143.51399841308594,143.30549850463868,147.51116885595414,143.30549850463868,139.09982815332322,55.37015438065859,-0.8591753908336841,486823300.0
2021-10-19,148.75999450683594,26.7,0.01782188432818199,144.96399841308593,143.5719985961914,148.40426302155342,143.5719985961914,138.7397341708294,60.066297045868986,-0.38482497910413827,563202200.0
2021-10-20,149.25999450683594,28.28335,0.010961700849125462,146.63399658203124,143.74249801635742,149.09668283972104,143.74249801635742,138.3883131929938,61.06451545400057,0.03108859110108142,621621000.0
2021-10-21,149.47999572753906,30.1,0.011894390844029148,147.7779968261719,143.87499771118163,149.64338660949886,143.87499771118163,138.1066088128644,61.520297762394726,0.37414247036525694,683042000.0
2021-10-22,148.69000244140625,29.75,0.01028788336572857,148.547998046875,143.9634979248047,149.96561670768682,143.9634979248047,137.96137914192258,58.855983237597556,0.5756337378993521,624158600.0
2021-10-25,148.63999938964844,31.48335,0.011770245400913721,148.96599731445312,144.12699813842772,150.44338847818238,144.12699813842772,137.81060779867306,58.6827483722276,0.7229484905234642,573438000.0
2021-10-26,149.32000732421875,31.51665,0.012254749940504722,149.0779998779297,144.49749832153321,151.11249351129177,144.49749832153321,137.88250313177466,60.39020405931714,0.8843729497186246,634331400.0
2021-10-27,148.85000610351562,29.16665,0.008302023495633684,148.99600219726562,144.79849853515626,151.62700589294832,144.79849853515626,137.9699911773642,58.588030537295886,0.9632738052744685,578236500.0
2021-10-28,152.57000732421875,32.2,0.023027611664550276,149.61400451660157,145.35199890136718,152.78882035735623,145.35199890136718,137.91517744537813,66.98573397907515,1.3108654697657869,678314400.0
2021-10-29,149.8000030517578,32.71665,0.023977711927912017,149.83600463867188,145.70949935913086,153.27863861231856,145.70949935913086,138.14036010594316,57.61650970992521,1.3472874818089053,553361200.0
2021-11-01,148.9600067138672,33.06665,0.012752492290978204,149.90000610351564,146.20049972534179,153.25805151321447,146.20049972534179,139.1429479374691,55.099689997284386,1.2934612878593157,478772900.0
2021-11-02,150.02000427246094,34.13335,0.019642226259938073,150.04000549316407,146.64599990844727,153.4834147953071,146.64599990844727,139.80858502158742,57.6157545126283,1.3211076786087403,547894900.0
2021-11-03,151.49000549316406,36.1,0.014296122782166605,150.56800537109376,147.12050018310546,153.91943063454897,147.12050018310546,140.32156973166195,60.88893246566829,1.4449776527436313,602406400.0
2021-11-04,150.9600067138672,36.21665,0.011808901335994645,150.24600524902343,147.50400085449218,154.26055098648607,147.50400085449218,140.7474507224983,59.1163175810149,1.4832806910792442,542011800.0
2021-11-05,151.27999877929688,36.8,0.014089139497318888,150.54200439453126,147.92300109863282,154.523075410299,147.92300109863282,141.32292678696666,59.875823542812924,1.5219131429596189,607475700.0
2021-11-08,150.44000244140625,37.26665,0.009312486810686412,150.83800354003907,148.30450134277345,154.55088503945825,148.30450134277345,142.05811764608865,56.88819760125314,1.4678287390688354,552454800.0
2021-11-09,150.80999755859375,38.5857,0.009121139447556648,150.99600219726562,148.76950149536134,154.2626650963624,148.76950149536134,143.27633789436027,57.88501286099586,1.4382428053224032,609242700.0
2021-11-10,147.9199981689453,36.54285,0.015197965033756587,150.28200073242186,149.12000122070313,153.300125149446,149.12000122070313,144.93987729196027,48.459883763658866,1.1681314494485662,544055600.0
2021-11-11,147.8699951171875,36.1143,0.011748119771245194,149.66399841308595,149.32550125122071,152.77094515102542,149.32550125122071,145.880057351416,48.313304895752765,0.9392048565359801,503055600.0
2021-11-12,149.99000549316406,37.0,0.01967256156458571,149.40599975585937,149.58300170898437,152.35251791867506,149.58300170898437,146.81348549929368,54.58537478037759,0.9182608623771387,566859600.0
2021-11-15,150.0,35.8143,0.016293225288209177,149.31799926757813,149.7555015563965,152.15261577776303,149.7555015563965,147.35838733502996,54.61333679419476,0.8921845214888435,626082400.0
2021-11-16,151.0,36.24285,0.014339129787020118,149.3559997558594,149.86750183105468,152.2773833140933,149.86750183105468,147.45762034801606,57.43709366568998,0.9413590746790703,685338600.0
2021-11-17,153.49000549316406,34.6,0.026556255012158525,150.47000122070312,150.0790023803711,152.93894859654947,150.0790023803711,147.21905616419272,63.52273439528656,1.1677913243576654,774145600.0
2021-11-18,157.8699951171875,35.07145,0.036562324323159916,152.47000122070312,150.4985023498535,154.91930807198833,150.4985023498535,146.0776966277187,71.29700579412724,1.6812882270267266,911973300.0
2021-11-19,160.5500030517578,31.3857,0.02848084787185133,154.58200073242188,151.09150238037108,157.230665676488,151.09150238037108,144.95233908425416,74.83160820795052,2.278230442108935,1029278900.0
2021-11-22,161.02000427246094,30.0,0.029069749883445045,156.78600158691407,151.71050262451172,159.10440128144123,151.71050262451172,144.3166039675822,75.40365497087107,2.7574504465501093,1146746800.0
2021-11-23,161.41000366210938,30.1857,0.017005992900950454,158.86800231933594,152.31500244140625,160.73410142846947,152.31500244140625,143.89590345434303,75.89328022591957,3.132594840696214,1242788700.0
2021-11-24,161.94000244140625,28.47145,0.015552099533437015,160.55800170898436,152.9695022583008,162.20501159933713,152.9695022583008,143.73399291726446,76.5757059218328,3.433091407213908,1312252300.0
2021-11-26,156.80999755859375,15.62855,0.025631360219094665,160.34600219726562,153.18150177001954,162.56408239617704,153.18150177001954,143.79892114386203,59.12800927781069,3.2201684825550956,1235292500.0
2021-11-29,160.24000549316406,19.05715,0.015059353885959961,160.28400268554688,153.70350189208983,163.43080732279375,153.70350189208983,143.9761964613859,64.88848888017156,3.290270317189197,1324040700.0
2021-11-30,165.3000030517578,12.3857,0.03500222458430316,161.14000244140624,154.52050170898437,165.21377691665754,154.52050170898437,143.8272265013112,71.31200616297384,3.711343977862299,1498088800.0
2021-12-01,164.77000427246094,12.67855,0.03445190123988142,161.81200256347657,155.25800170898438,166.62154318123467,155.25800170898438,143.8944602367341,69.87014232659659,3.9566713708917405,1346036300.0
2021-12-02,163.75999450683594,11.4643,0.04031746047003874,162.1760009765625,155.87150115966796,167.67157597714555,155.87150115966796,144.07142634219036,67.08638500486627,4.023218590726572,1209297100.0
2021-12-03,161.83999633789062,10.07855,0.0319473561557751,163.18200073242187,156.41550064086914,168.26278114553068,156.41550064086914,144.5682201362076,62.02718615706139,3.8763458339208796,1091274000.0
2021-12-06,165.32000732421875,10.62855,0.021912509894901126,164.1980010986328,157.11750106811525,169.32283633337664,157.11750106811525,144.91216580285385,66.8996089636345,3.994707418422138,1198771000.0
2021-12-07,171.17999267578125,18.94285,0.019162558895649214,165.3739990234375,158.15450057983398,171.39465441011163,158.15450057983398,144.91434674955633,73.14778085505965,4.509380341236692,1319176400.0
2021-12-08,175.0800018310547,20.65715,0.03055835482724849,167.43599853515624,159.36800079345704,174.06213281854673,159.36800079345704,144.67386876836736,76.34775190739671,5.172337004361225,1436175300.0
2021-12-09,174.55999755859375,18.42855,0.016179759715297226,169.59599914550782,160.70000076293945,175.8250997913819,160.70000076293945,145.57490173449702,75.06329522880996,5.591321661662931,1327251600.0
2021-12-10,179.4499969482422,21.0,0.02819475059705747,173.1179992675781,162.27900085449218,178.28482222921312,162.27900085449218,146.27317947977124,78.69343411675098,6.245952650328093,1442654300.0
2021-12-13,175.74000549316406,17.7,0.036439964009745675,175.20199890136718,163.56650085449218,179.5537314044592,163.56650085449218,147.57927030452515,70.32846909496455,6.391707495169754,1289417300.0
2021-12-14,174.3300018310547,15.77145,0.031554914575160485,175.83200073242188,164.78300094604492,180.14635514798584,164.78300094604492,149.419646744104,67.39626966306514,6.320583990359836,1150036900.0
2021-12-15,179.3000030517578,18.9,0.04105991900145774,176.6760009765625,166.1980010986328,181.43539581094285,166.1980010986328,150.96060638632275,71.8512199063147,6.589298333367026,1281100200.0
2021-12-16,172.25999450683594,16.7857,0.05795403536586964,176.21600036621095,167.1365005493164,181.409061465196,167.1365005493164,152.8639396334368,59.45792725935837,6.163141671645349,1130914400.0
2021-12-17,171.13999938964844,16.25715,0.02224444737374256,174.5540008544922,167.80000076293945,181.51047270856355,167.80000076293945,154.08952881731534,57.75128751172364,5.669678674661611,935481700.0
2021-12-20,169.75,14.7143,0.018540498810434663,173.3559997558594,168.26000061035157,181.57835815081998,168.26000061035157,154.94164306988316,55.61761569230418,5.107567501501109,827982600.0
2021-12-21,172.99000549316406,17.0143,0.023781778323127008,173.08800048828124,168.8585006713867,181.89448617794864,168.8585006713867,155.82251516482478,59.384430888271986,4.867423088918343,919168500.0
2021-12-22,175.63999938964844,19.77145,0.02144016908121611,172.3559997558594,169.57000045776368,182.45463137125535,169.57000045776368,156.68536954427202,62.209506390887434,4.835202072638111,1011303800.0
2021-12-23,176.27999877929688,25.24285,0.00898494043909561,173.16000061035157,170.2870002746582,182.9881340971282,170.2870002746582,157.58586645218818,62.88101711547445,4.805909751106867,1079660400.0
2021-12-27,180.3300018310547,28.2,0.01891688358463075,174.9980010986328,171.46300048828124,183.27965610554995,171.46300048828124,159.64634487101253,66.89045982160279,5.051268890775532,1154580000.0
2021-12-28,179.2899932861328,31.4857,0.015541757298191596,176.90599975585937,172.41549987792968,183.50899209397426,172.41549987792968,161.3220076618851,64.95030937074837,5.102973872507647,1075435700.0
2021-12-29,179.3800048828125,32.0143,0.013885046939941907,178.18399963378906,173.11949996948243,184.10393950947497,173.11949996948243,162.1350604294899,65.04480879250426,5.092510337445901,1137784600.0
2021-12-30,178.1999969482422,31.9857,0.013818526603108077,178.6959991455078,173.79099960327147,184.28260287476382,173.79099960327147,163.29939633177912,62.65971996978973,4.932146418187415,1078011600.0
2021-12-31,177.57000732421875,31.27145,0.011061829755813104,178.9540008544922,174.48150024414062,184.01557292522847,174.48150024414062,164.94742756305277,61.36596323438822,4.70004279157348,1013949300.0
2022-01-03,182.00999450683597,32.6143,0.029072699295459765,179.28999938964844,175.4900001525879,183.62660722170665,175.4900001525879,167.35339308346914,66.60007163254755,4.818820491368797,1118437200.0
2022-01-04,179.6999969482422,32.12855,0.02091664689309908,179.37200012207032,176.20899963378906,183.06433313110688,176.20899963378906,169.35366613647125,61.90127442383494,4.672691300022933,1019126800.0
2022-01-05,174.9199981689453,25.5143,0.030788924672929163,178.47999877929686,176.39599990844727,182.88675053584734,176.39599990844727,169.9052492810472,53.491276043144374,4.123642130106958,924589200.0
2022-01-06,172.0,26.07145,0.021192841498464357,177.23999938964843,176.24199981689452,182.99133848415627,176.24199981689452,169.49266114963277,49.10253726036672,3.413548001965097,827685200.0
2022-01-07,172.1699981689453,24.62855,0.01798831986425335,176.15999755859374,176.12249984741212,183.06849615027065,176.12249984741212,169.17650354455358,49.36301520697942,2.8318667241406104,914394300.0
2022-01-10,172.19000244140625,25.57145,0.02560918963900438,174.1959991455078,175.7595001220703,182.73074457449053,175.7595001220703,168.78825566965008,49.395834127938286,2.3454573262221174,1021159900.0
2022-01-11,175.0800018310547,28.05715,0.025301678077109303,173.27200012207032,175.72649993896485,182.7040468391605,175.72649993896485,168.7489530387692,54.031154252796334,2.168179745531745,1097298200.0
2022-01-12,175.52999877929688,27.97145,0.013399871774878273,173.3940002441406,175.78649978637696,182.73556029595224,175.78649978637696,168.8374392768017,54.726552402128036,2.0404756454713606,1172103400.0
2022-01-13,172.19000244140625,26.0857,0.02747753933665153,173.43200073242187,175.43099975585938,182.35212238663755,175.43099975585938,168.5098771250812,48.822974821030726,1.6507308376097285,1087597600.0
2022-01-14,173.07000732421875,27.9,0.01569979280320187,173.61200256347655,175.47150039672852,182.327095152635,175.47150039672852,168.61590564082204,50.34290034982788,1.396763291189103,1168038400.0
2022-01-18,169.8000030517578,26.85715,0.0182496048292899,173.13400268554688,175.40450057983398,182.4516290579659,175.40450057983398,168.35737210170205,44.995262557257234,0.9210132967180584,1077081700.0
2022-01-19,166.22999572753906,22.4143,0.03023529052734375,171.36400146484374,175.22850036621094,182.97303056384007,175.22850036621094,167.4839701685818,39.999684108677876,0.25299190998151744,982266700.0
2022-01-20,164.50999450683594,19.57145,0.03293807725911276,169.16000061035157,174.80449981689452,183.81747623042682,174.80449981689452,165.79152340336222,37.82099019897,-0.41047784264574716,890846200.0
2022-01-21,162.41000366210938,13.3643,0.024510393043283937,167.2040008544922,174.14300003051758,184.63435413951268,174.14300003051758,163.6516459215225,35.29340096124194,-1.093133153911424,767997300.0
2022-01-24,161.6199951171875,11.5643,0.04749410011622883,164.91399841308595,173.4099998474121,185.1731257775388,173.4099998474121,161.64687391728543,34.36301335986315,-1.6785403255360052,605702700.0
2022-01-25,159.77999877929688,10.44285,0.03610511000523759,162.90999755859374,172.38249969482422,185.09966155297428,172.38249969482422,159.66533783667415,32.23180972591154,-2.264844337944993,489904300.0
2022-01-26,159.69000244140625,9.75715,0.04018343770905008,161.60199890136718,171.4025001525879,184.8398292427778,171.4025001525879,157.96517106239799,32.12685681050676,-2.705568336582104,381629000.0
2022-01-27,159.22000122070312,9.3,0.03422590128065812,160.54400024414062,170.3944999694824,184.30320570734486,170.3944999694824,156.48579423161996,31.549086218318273,-3.0575252039854206,259674400.0
2022-01-28,170.3300018310547,11.92855,0.045561539713135514,162.12799987792968,170.00100021362306,183.4415508889436,170.00100021362306,156.56044953830252,53.04543829840065,-2.4121634393988813,439610100.0
2022-01-31,174.77999877929688,14.6,0.03226378335102585,164.76000061035157,169.86149978637695,183.04028397571528,169.86149978637695,156.68271559703862,58.64715593792083,-1.5240635716790223,555151700.0
2022-02-01,174.61000061035156,15.4,0.014539387731533343,167.7260009765625,169.49150009155272,181.6621706085349,169.49150009155272,157.32082957457055,58.360716211794575,-0.8244516936755701,468937800.0
2022-02-02,175.83999633789062,14.4,0.014592292141675609,170.95599975585938,169.29850006103516,180.92580516966422,169.29850006103516,157.6711949524061,59.8872715081206,-0.1688079512347258,553852100.0
2022-02-03,172.89999389648438,13.02855,0.023613081595956736,173.69199829101564,169.1974998474121,180.6616754955105,169.1974998474121,157.7333241993137,54.723012037808495,0.11226667160516968,464434000.0
2022-02-04,172.38999938964844,13.8,0.01992086191541895,174.10399780273437,169.21699981689454,180.70148550583954,169.21699981689454,157.73251412794954,53.85543990028238,0.2905191171981585,381968600.0
